position,hand,action_history,stack_bb,prob_fold,prob_check,prob_call,prob_raise_2bb,prob_raise_3bb,prob_raise_4bb,prob_all_in
bb,T8o,raise_3bb_raise_4bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
bb,T8o,raise_3bb,100.0,0.25,0.0,0.25,0.0,0.0,0.25,0.25
bb,T8o,raise_4bb,100.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
bb,T8o,all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
bb,Q5s,raise_2bb_raise_3bb_raise_4bb,100.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
bb,Q5s,raise_2bb_raise_3bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
bb,Q5s,raise_2bb_raise_4bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
bb,Q5s,raise_2bb,100.0,0.2,0.0,0.2,0.0,0.2,0.2,0.2
bb,Q5s,raise_3bb_raise_4bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
bb,Q5s,raise_3bb,100.0,0.25,0.0,0.25,0.0,0.0,0.25,0.25
bb,Q5s,raise_4bb,100.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
bb,Q5s,all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
btn,KQs,raise_2bb_raise_3bb_raise_4bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
btn,KQs,raise_2bb_raise_3bb,100.0,0.25,0.0,0.25,0.0,0.0,0.25,0.25
btn,KQs,raise_2bb_raise_4bb,100.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
btn,KQs,raise_2bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
btn,KQs,raise_3bb_raise_4bb,100.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
btn,KQs,raise_3bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
btn,KQs,raise_4bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
btn,KQs,,100.0,0.00011015642211940956,0.0,0.00011015642211940956,0.00011015642211940956,0.00011015642211940956,0.00011015642211940956,0.999449217889403
bb,A2o,raise_2bb_raise_3bb_raise_4bb,100.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
bb,A2o,raise_2bb_raise_3bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
bb,A2o,raise_2bb_raise_4bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
bb,A2o,raise_2bb,100.0,0.2,0.0,0.2,0.0,0.2,0.2,0.2
bb,A2o,raise_3bb_raise_4bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
bb,A2o,raise_3bb,100.0,0.25,0.0,0.25,0.0,0.0,0.25,0.25
bb,A2o,raise_4bb,100.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
bb,A2o,all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
bb,Q7s,raise_2bb_raise_3bb_raise_4bb,100.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
bb,Q7s,raise_2bb_raise_3bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
bb,Q7s,raise_2bb_raise_4bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
bb,Q7s,raise_2bb,100.0,0.2,0.0,0.2,0.0,0.2,0.2,0.2
bb,Q7s,raise_3bb_raise_4bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
bb,Q7s,raise_3bb,100.0,0.25,0.0,0.25,0.0,0.0,0.25,0.25
bb,Q7s,raise_4bb,100.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
bb,Q7s,all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
btn,K9s,raise_2bb_raise_3bb_raise_4bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
btn,K9s,raise_2bb_raise_3bb,100.0,0.25,0.0,0.25,0.0,0.0,0.25,0.25
btn,K9s,raise_2bb_raise_4bb,100.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
btn,K9s,raise_2bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
btn,K9s,raise_3bb_raise_4bb,100.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
btn,K9s,raise_3bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
btn,K9s,raise_4bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
btn,K9s,,100.0,0.00011022927689594356,0.0,0.00011022927689594356,0.00011022927689594356,0.00011022927689594356,0.00011022927689594356,0.9994488536155204
bb,J9s,raise_2bb_raise_3bb_raise_4bb,100.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
bb,J9s,raise_2bb_raise_3bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
bb,J9s,raise_2bb_raise_4bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
bb,J9s,raise_2bb,100.0,0.19999999999999998,0.0,0.19999999999999998,0.0,0.19999999999999998,0.19999999999999998,0.19999999999999998
bb,J9s,raise_3bb_raise_4bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
bb,J9s,raise_3bb,100.0,0.25,0.0,0.25,0.0,0.0,0.25,0.25
bb,J9s,raise_4bb,100.0,0.33333333333333337,0.0,0.33333333333333337,0.0,0.0,0.0,0.33333333333333337
bb,J9s,all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
btn,J7o,raise_2bb_raise_3bb_raise_4bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
btn,J7o,raise_2bb_raise_3bb,100.0,0.25,0.0,0.25,0.0,0.0,0.25,0.25
btn,J7o,raise_2bb_raise_4bb,100.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
btn,J7o,raise_2bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
btn,J7o,raise_3bb_raise_4bb,100.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
btn,J7o,raise_3bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
btn,J7o,raise_4bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
btn,J7o,,100.0,3.646175162254794e-05,0.0,3.646175162254794e-05,3.646175162254794e-05,3.646175162254794e-05,3.646175162254794e-05,0.9998176912418874
bb,KTs,raise_2bb_raise_3bb_raise_4bb,100.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
bb,KTs,raise_2bb_raise_3bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
bb,KTs,raise_2bb_raise_4bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
bb,KTs,raise_2bb,100.0,0.2,0.0,0.2,0.0,0.2,0.2,0.2
bb,KTs,raise_3bb_raise_4bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
bb,KTs,raise_3bb,100.0,0.25,0.0,0.25,0.0,0.0,0.25,0.25
bb,KTs,raise_4bb,100.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
bb,KTs,all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
btn,J2s,raise_2bb_raise_3bb_raise_4bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
btn,J2s,raise_2bb_raise_3bb,100.0,0.25,0.0,0.25,0.0,0.0,0.25,0.25
btn,J2s,raise_2bb_raise_4bb,100.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
btn,J2s,raise_2bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
btn,J2s,raise_3bb_raise_4bb,100.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
btn,J2s,raise_3bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
btn,J2s,raise_4bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
btn,J2s,,100.0,0.00010582010582010581,0.0,0.00010582010582010581,0.00010582010582010581,0.00010582010582010581,0.00010582010582010581,0.9994708994708995
bb,AQs,raise_2bb_raise_3bb_raise_4bb,100.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
bb,AQs,raise_2bb_raise_3bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
bb,AQs,raise_2bb_raise_4bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
bb,AQs,raise_2bb,100.0,0.2,0.0,0.2,0.0,0.2,0.2,0.2
bb,AQs,raise_3bb_raise_4bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
bb,AQs,raise_3bb,100.0,0.25,0.0,0.25,0.0,0.0,0.25,0.25
bb,AQs,raise_4bb,100.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
bb,AQs,all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
btn,43s,raise_2bb_raise_3bb_raise_4bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
btn,43s,raise_2bb_raise_3bb,100.0,0.25,0.0,0.25,0.0,0.0,0.25,0.25
btn,43s,raise_2bb_raise_4bb,100.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
btn,43s,raise_2bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
btn,43s,raise_3bb_raise_4bb,100.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
btn,43s,raise_3bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
btn,43s,raise_4bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
btn,43s,,100.0,0.0001074575542660649,0.0,0.0001074575542660649,0.0001074575542660649,0.0001074575542660649,0.0001074575542660649,0.9994627122286697
btn,83o,raise_2bb_raise_3bb_raise_4bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
btn,83o,raise_2bb_raise_3bb,100.0,0.25,0.0,0.25,0.0,0.0,0.25,0.25
btn,83o,raise_2bb_raise_4bb,100.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
btn,83o,raise_2bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
btn,83o,raise_3bb_raise_4bb,100.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
btn,83o,raise_3bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
btn,83o,raise_4bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
btn,83o,,100.0,3.693853427895981e-05,0.0,3.693853427895981e-05,3.693853427895981e-05,3.693853427895981e-05,3.693853427895981e-05,0.9998153073286052
bb,K7s,raise_2bb_raise_3bb_raise_4bb,100.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
bb,K7s,raise_2bb_raise_3bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
bb,K7s,raise_2bb_raise_4bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
bb,K7s,raise_2bb,100.0,0.2,0.0,0.2,0.0,0.2,0.2,0.2
bb,K7s,raise_3bb_raise_4bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
bb,K7s,raise_3bb,100.0,0.25,0.0,0.25,0.0,0.0,0.25,0.25
bb,K7s,raise_4bb,100.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
bb,K7s,all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
btn,95s,raise_2bb_raise_3bb_raise_4bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
btn,95s,raise_2bb_raise_3bb,100.0,0.25,0.0,0.25,0.0,0.0,0.25,0.25
btn,95s,raise_2bb_raise_4bb,100.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
btn,95s,raise_2bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
btn,95s,raise_3bb_raise_4bb,100.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
btn,95s,raise_3bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
btn,95s,raise_4bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
btn,95s,,100.0,0.00011230907457322551,0.0,0.00011230907457322551,0.00011230907457322551,0.00011230907457322551,0.00011230907457322551,0.9994384546271339
bb,54s,raise_2bb_raise_3bb_raise_4bb,100.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
bb,54s,raise_2bb_raise_3bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
bb,54s,raise_2bb_raise_4bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
bb,54s,raise_2bb,100.0,0.2,0.0,0.2,0.0,0.2,0.2,0.2
bb,54s,raise_3bb_raise_4bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
bb,54s,raise_3bb,100.0,0.25,0.0,0.25,0.0,0.0,0.25,0.25
bb,54s,raise_4bb,100.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
bb,54s,all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
btn,63s,raise_2bb_raise_3bb_raise_4bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
btn,63s,raise_2bb_raise_3bb,100.0,0.25,0.0,0.25,0.0,0.0,0.25,0.25
btn,63s,raise_2bb_raise_4bb,100.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
btn,63s,raise_2bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
btn,63s,raise_3bb_raise_4bb,100.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
btn,63s,raise_3bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
btn,63s,raise_4bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
btn,63s,,100.0,0.00010979358805445761,0.0,0.00010979358805445761,0.00010979358805445761,0.00010979358805445761,0.00010979358805445761,0.9994510320597277
bb,J5s,raise_2bb_raise_3bb_raise_4bb,100.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
bb,J5s,raise_2bb_raise_3bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
bb,J5s,raise_2bb_raise_4bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
bb,J5s,raise_2bb,100.0,0.2,0.0,0.2,0.0,0.2,0.2,0.2
bb,J5s,raise_3bb_raise_4bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
bb,J5s,raise_3bb,100.0,0.25,0.0,0.25,0.0,0.0,0.25,0.25
bb,J5s,raise_4bb,100.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
bb,J5s,all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
btn,A8o,raise_2bb_raise_3bb_raise_4bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
btn,A8o,raise_2bb_raise_3bb,100.0,0.25,0.0,0.25,0.0,0.0,0.25,0.25
btn,A8o,raise_2bb_raise_4bb,100.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
btn,A8o,raise_2bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
btn,A8o,raise_3bb_raise_4bb,100.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
btn,A8o,raise_3bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
btn,A8o,raise_4bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
btn,A8o,,100.0,3.704526931910795e-05,0.0,3.704526931910795e-05,3.704526931910795e-05,3.704526931910795e-05,3.704526931910795e-05,0.9998147736534045
bb,62s,raise_2bb_raise_3bb_raise_4bb,100.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
bb,62s,raise_2bb_raise_3bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
bb,62s,raise_2bb_raise_4bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
bb,62s,raise_2bb,100.0,0.19999999999999998,0.0,0.19999999999999998,0.0,0.19999999999999998,0.19999999999999998,0.19999999999999998
bb,62s,raise_3bb_raise_4bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
bb,62s,raise_3bb,100.0,0.25,0.0,0.25,0.0,0.0,0.25,0.25
bb,62s,raise_4bb,100.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
bb,62s,all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
btn,A3o,raise_2bb_raise_3bb_raise_4bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
btn,A3o,raise_2bb_raise_3bb,100.0,0.25,0.0,0.25,0.0,0.0,0.25,0.25
btn,A3o,raise_2bb_raise_4bb,100.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
btn,A3o,raise_2bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
btn,A3o,raise_3bb_raise_4bb,100.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
btn,A3o,raise_3bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
btn,A3o,raise_4bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
btn,A3o,,100.0,3.728560775540641e-05,0.0,3.728560775540641e-05,3.728560775540641e-05,3.728560775540641e-05,3.728560775540641e-05,0.999813571961223
bb,76s,raise_2bb_raise_3bb_raise_4bb,100.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
bb,76s,raise_2bb_raise_3bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
bb,76s,raise_2bb_raise_4bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
bb,76s,raise_2bb,100.0,0.19999999999999998,0.0,0.19999999999999998,0.0,0.19999999999999998,0.19999999999999998,0.19999999999999998
bb,76s,raise_3bb_raise_4bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
bb,76s,raise_3bb,100.0,0.25,0.0,0.25,0.0,0.0,0.25,0.25
bb,76s,raise_4bb,100.0,0.33333333333333337,0.0,0.33333333333333337,0.0,0.0,0.0,0.33333333333333337
bb,76s,all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
btn,Q9s,raise_2bb_raise_3bb_raise_4bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
btn,Q9s,raise_2bb_raise_3bb,100.0,0.25,0.0,0.25,0.0,0.0,0.25,0.25
btn,Q9s,raise_2bb_raise_4bb,100.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
btn,Q9s,raise_2bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
btn,Q9s,raise_3bb_raise_4bb,100.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
btn,Q9s,raise_3bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
btn,Q9s,raise_4bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
btn,Q9s,,100.0,0.00011022927689594356,0.0,0.00011022927689594356,0.00011022927689594356,0.00011022927689594356,0.00011022927689594356,0.9994488536155204
bb,J6s,raise_2bb_raise_3bb_raise_4bb,100.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
bb,J6s,raise_2bb_raise_3bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
bb,J6s,raise_2bb_raise_4bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
bb,J6s,raise_2bb,100.0,0.2,0.0,0.2,0.0,0.2,0.2,0.2
bb,J6s,raise_3bb_raise_4bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
bb,J6s,raise_3bb,100.0,0.25,0.0,0.25,0.0,0.0,0.25,0.25
bb,J6s,raise_4bb,100.0,0.33333333333333337,0.0,0.33333333333333337,0.0,0.0,0.0,0.33333333333333337
bb,J6s,all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
btn,A5s,raise_2bb_raise_3bb_raise_4bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
btn,A5s,raise_2bb_raise_3bb,100.0,0.25,0.0,0.25,0.0,0.0,0.25,0.25
btn,A5s,raise_2bb_raise_4bb,100.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
btn,A5s,raise_2bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
btn,A5s,raise_3bb_raise_4bb,100.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
btn,A5s,raise_3bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
btn,A5s,raise_4bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
btn,A5s,,100.0,0.00010676916506512919,0.0,0.00010676916506512919,0.00010676916506512919,0.00010676916506512919,0.00010676916506512919,0.9994661541746744
btn,94s,raise_2bb_raise_3bb_raise_4bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
btn,94s,raise_2bb_raise_3bb,100.0,0.25,0.0,0.25,0.0,0.0,0.25,0.25
btn,94s,raise_2bb_raise_4bb,100.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
btn,94s,raise_2bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
btn,94s,raise_3bb_raise_4bb,100.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
btn,94s,raise_3bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
btn,94s,raise_4bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
btn,94s,,100.0,0.00011566042100393245,0.0,0.00011566042100393245,0.00011566042100393245,0.00011566042100393245,0.00011566042100393245,0.9994216978949804
btn,K4o,raise_2bb_raise_3bb_raise_4bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
btn,K4o,raise_2bb_raise_3bb,100.0,0.25,0.0,0.25,0.0,0.0,0.25,0.25
btn,K4o,raise_2bb_raise_4bb,100.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
btn,K4o,raise_2bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
btn,K4o,raise_3bb_raise_4bb,100.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
btn,K4o,raise_3bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
btn,K4o,raise_4bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
btn,K4o,,100.0,3.6686477364443466e-05,0.0,3.6686477364443466e-05,3.6686477364443466e-05,3.6686477364443466e-05,3.6686477364443466e-05,0.9998165676131778
bb,63s,raise_2bb_raise_3bb_raise_4bb,100.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
bb,63s,raise_2bb_raise_3bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
bb,63s,raise_2bb_raise_4bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
bb,63s,raise_2bb,100.0,0.19999999999999998,0.0,0.19999999999999998,0.0,0.19999999999999998,0.19999999999999998,0.19999999999999998
bb,63s,raise_3bb_raise_4bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
bb,63s,raise_3bb,100.0,0.25,0.0,0.25,0.0,0.0,0.25,0.25
bb,63s,raise_4bb,100.0,0.33333333333333337,0.0,0.33333333333333337,0.0,0.0,0.0,0.33333333333333337
bb,63s,all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
bb,Q2s,raise_2bb_raise_3bb_raise_4bb,100.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
bb,Q2s,raise_2bb_raise_3bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
bb,Q2s,raise_2bb_raise_4bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
bb,Q2s,raise_2bb,100.0,0.2,0.0,0.2,0.0,0.2,0.2,0.2
bb,Q2s,raise_3bb_raise_4bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
bb,Q2s,raise_3bb,100.0,0.25,0.0,0.25,0.0,0.0,0.25,0.25
bb,Q2s,raise_4bb,100.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
bb,Q2s,all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
btn,97o,raise_2bb_raise_3bb_raise_4bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
btn,97o,raise_2bb_raise_3bb,100.0,0.25,0.0,0.25,0.0,0.0,0.25,0.25
btn,97o,raise_2bb_raise_4bb,100.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
btn,97o,raise_2bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
btn,97o,raise_3bb_raise_4bb,100.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
btn,97o,raise_3bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
btn,97o,raise_4bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
btn,97o,,100.0,3.722730995458268e-05,0.0,3.722730995458268e-05,3.722730995458268e-05,3.722730995458268e-05,3.722730995458268e-05,0.9998138634502272
btn,K3o,raise_2bb_raise_3bb_raise_4bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
btn,K3o,raise_2bb_raise_3bb,100.0,0.25,0.0,0.25,0.0,0.0,0.25,0.25
btn,K3o,raise_2bb_raise_4bb,100.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
btn,K3o,raise_2bb_all_in,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
